	motifs_int	motifs_str	ARSCAN	CHISCO	DICEN	LADYSS	LTIE	CDPC	CRDP	ECONOMIX	LAPPS	MODALX	CEDCAC	CREA	ERO	LEGS	MODYCO	CEDIN	CREF	HAR	LEME	MONDESA	CEJEC	CRESPPA	IDHES	LESC	PRETECH	CEREG	CRPM	IREPH	LICAE	SOPHIAPOL	CEROS	CSLF	IRERP	LINP2	CHAD	CTAD	ISP	LIPO
{5,120} {120} {120}	[{120, 5}, {120}, {120}]	{feats_Number=Sing,feats_Gender=Masc} {feats_Gender=Masc} {feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	10.357109591313174	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	10.988335370256102	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf
{4,5,81,83} {3,5}	[{81, 83, 4, 5}, {3, 5}]	{feats_Gender=Fem,feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	-inf	-inf	-inf	-inf	-inf	2.950728582167106	4.660603838620711	-inf	-inf	-inf	inf	-inf	-inf	3.545648240828841	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	4.794088053287381	-inf	-inf	-inf
{5,80,81,82,83,120,916} {3,120}	[{5, 80, 81, 82, 83, 916, 120}, {120, 3}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Gender=Masc,wp_▁le} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	6.848236871514155	4.8298995755976915	-inf	-inf	-inf	inf	-inf	-inf	2.206466031975639	-inf	inf	-inf	-inf	10.059123023400257	0.7753349391759291	8.915473889615646	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	4.950479101277961	-inf	-inf	-inf
{20} {5,80,81,82,83} {3,120}	[{20}, {5, 80, 81, 82, 83}, {120, 3}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	8.377851653820382	8.210471588601633	-inf	-inf	-inf	inf	-inf	-inf	3.9032197484558027	-inf	inf	-inf	-inf	-inf	-inf	10.144589924249477	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	11.508829933702373	-inf	-inf	8.368664875729609	-inf	-inf	-inf
{4,5} {4,5} {37}	[{4, 5}, {4, 5}, {37}]	{feats_Gender=Fem,feats_Number=Sing} {feats_Gender=Fem,feats_Number=Sing} {pos_PUNCT}	-inf	-inf	-inf	-inf	-inf	10.056888470361166	-inf	-inf	-inf	-inf	-inf	-inf	10.737624657055713	-inf	-inf	-inf	-inf	-inf	-inf	-inf	10.092993236366627	-inf	-inf	10.007060964887774	-inf	-inf	-inf	inf	-inf	inf	-inf	-inf	-inf	10.127214034469759	-inf	-inf	inf	inf
{120} {120} {2603}	[{120}, {120}, {2603}]	{feats_Gender=Masc} {feats_Gender=Masc} {feats_Person=3}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{120} {2602,2603,2604,2605}	[{120}, {2602, 2603, 2604, 2605}]	{feats_Gender=Masc} {feats_Mood=Ind,feats_Person=3,feats_Tense=Pres,feats_VerbForm=Fin}	-inf	-inf	-inf	-inf	-inf	10.626887623348622	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	inf	inf	-inf	-inf	-inf	-inf	-inf	inf	inf
{5,81,120} {5} {5}	[{120, 81, 5}, {5}, {5}]	{feats_Number=Sing,pos_DET,feats_Gender=Masc} {feats_Number=Sing} {feats_Number=Sing}	-inf	-inf	-inf	-inf	-inf	10.254133550291586	-inf	-inf	-inf	-inf	11.510544974272927	10.757358848556883	inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	10.214753290493478	-inf	-inf	10.229224615045082	inf	10.622628286048295	-inf	-inf	-inf	inf	inf	11.260432256843714	10.482931411172842	10.371375121518401	-inf	10.727961514340477	inf	inf
{3,5} {19,20,50,52} {3}	[{3, 5}, {50, 19, 20, 52}, {3}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_NOUN}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	-inf
{5} {5} {19,20} {3}	[{5}, {5}, {19, 20}, {3}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP} {pos_NOUN}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	inf	inf	-inf	inf	inf	-inf	inf	inf	-inf
{5} {5} {2604}	[{5}, {5}, {2604}]	{feats_Number=Sing} {feats_Number=Sing} {feats_Tense=Pres}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	-inf	-inf	inf	inf	-inf
{5} {19,20,50,52} {3,5}	[{5}, {50, 19, 20, 52}, {3, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_NOUN,feats_Number=Sing}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{5} {20} {4} {4,5}	[{5}, {20}, {4}, {4, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Gender=Fem} {feats_Gender=Fem,feats_Number=Sing}	-inf	-inf	-inf	-inf	-inf	11.195526582030515	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{5,120} {2604}	[{120, 5}, {2604}]	{feats_Number=Sing,feats_Gender=Masc} {feats_Tense=Pres}	-inf	-inf	-inf	-inf	-inf	10.46976340110656	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	11.654777504695286	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{31} {120}	[{31}, {120}]	{pos_NUM} {feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{65} {5}	[{65}, {5}]	{pos_CCONJ} {feats_Number=Sing}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	inf	-inf	inf	-inf	-inf	-inf	inf	-inf	inf	inf	inf
{5,80,81,82,83} {3} {20}	[{5, 80, 81, 82, 83}, {3}, {20}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP}	-inf	-inf	-inf	-inf	-inf	10.265084679168591	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	10.486776033797247	-inf	-inf	10.426635236349988	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{3,5,120} {5,75,120}	[{120, 3, 5}, {120, 75, 5}]	{pos_NOUN,feats_Number=Sing,feats_Gender=Masc} {feats_Number=Sing,pos_ADJ,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	10.551189536736741	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	-inf
{5} {3} {19,20}	[{5}, {3}, {19, 20}]	{feats_Number=Sing} {pos_NOUN} {lemma_de,pos_ADP}	-inf	-inf	-inf	-inf	-inf	9.775758954498043	3.4858526912675556	inf	-inf	-inf	-inf	inf	inf	inf	-inf	-inf	inf	10.273539483403843	inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	3.5751220881934787	inf	-inf	-inf
{20} {5,81,83,120} {3,120}	[{20}, {120, 81, 83, 5}, {120, 3}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art,feats_Gender=Masc} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	10.355377207441986	10.33401547602529	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	inf	-inf	-inf	-inf	-inf	10.660452144849978	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	10.527824837834796	-inf	-inf	-inf
{4,5} {5} {37}	[{4, 5}, {5}, {37}]	{feats_Gender=Fem,feats_Number=Sing} {feats_Number=Sing} {pos_PUNCT}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	-inf	-inf	inf	-inf	inf	-inf	-inf	inf	inf	-inf	-inf	inf	inf
{5,120} {101}	[{120, 5}, {101}]	{feats_Number=Sing,feats_Gender=Masc} {pos_PROPN}	-inf	-inf	-inf	-inf	-inf	10.29402498873007	-inf	-inf	-inf	-inf	-inf	10.751516067943717	-inf	-inf	-inf	12.068663430389572	-inf	-inf	-inf	-inf	10.394577874403701	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{20} {5,81,83} {3,120}	[{20}, {81, 83, 5}, {120, 3}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	7.375235135722082	5.733039649458095	-inf	-inf	-inf	inf	-inf	-inf	3.2441072402751905	-inf	inf	-inf	-inf	-inf	0.5935412994583122	9.35871552400992	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	5.872991204832474	-inf	-inf	-inf
{5,81,83} {3,120}	[{81, 83, 5}, {120, 3}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	4.329253259278608	-inf	-inf	-inf	-inf	inf	-inf	-inf	-0.7335861763074729	-inf	inf	-inf	-inf	3.942570492582507	-8.724104995647888	3.5597041683854957	-inf	-inf	-inf	inf	-inf	-2.9609059799630306	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{5,120} {19,20,50,52}	[{120, 5}, {50, 19, 20, 52}]	{feats_Number=Sing,feats_Gender=Masc} {lemma_de,pos_ADP,feats_de,wp_▁de}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	inf	inf	-inf	-inf	inf	inf	-inf	inf	-inf	11.03334040965815	-inf	-inf	11.496420456558168	inf	inf	-inf	inf	-inf	inf	-inf	-inf	inf	inf	-inf	inf	inf	-inf
{5,81} {3} {19,20}	[{81, 5}, {3}, {19, 20}]	{feats_Number=Sing,pos_DET} {pos_NOUN} {lemma_de,pos_ADP}	-inf	-inf	-inf	-inf	-inf	10.239751395742907	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	11.917482137523077	-inf	-inf	-inf	-inf	10.278009549084347	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{5,81} {3} {20} {5}	[{81, 5}, {3}, {20}, {5}]	{feats_Number=Sing,pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	-inf	-inf	-inf	-inf	-inf	12.112542481681364	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	inf	-inf	inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{20} {5,80,81,82,83,120,916} {3,120}	[{20}, {5, 80, 81, 82, 83, 916, 120}, {120, 3}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Gender=Masc,wp_▁le} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	-inf	-inf
{5,81} {3,120}	[{81, 5}, {120, 3}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	5.197363948651387	-inf	-inf	-inf	-inf	inf	-inf	-inf	0.34489937730660075	-inf	inf	-inf	-inf	5.043365962443288	-10.787358473917944	5.380440358529225	-inf	-inf	-inf	-inf	-inf	-3.6849018722958746	-inf	-inf	-inf	8.188934736131042	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{5,81,120} {3,120}	[{120, 81, 5}, {120, 3}]	{feats_Number=Sing,pos_DET,feats_Gender=Masc} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	6.195569409269005	-inf	-inf	-inf	-inf	inf	-inf	-inf	0.8789763219891009	-inf	inf	-inf	-inf	6.7989174596563515	-5.0976073826001125	5.727821208403662	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{3,5} {75,120}	[{3, 5}, {120, 75}]	{pos_NOUN,feats_Number=Sing} {pos_ADJ,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	-inf
{3,5,120} {5,75}	[{120, 3, 5}, {75, 5}]	{pos_NOUN,feats_Number=Sing,feats_Gender=Masc} {feats_Number=Sing,pos_ADJ}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	-inf
{5,80,81,82,83,120} {3,120}	[{5, 80, 81, 82, 83, 120}, {120, 3}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Gender=Masc} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	7.469670749554438	-inf	-inf	-inf	-inf	inf	-inf	-inf	0.9468616871705611	-inf	inf	-inf	-inf	7.8365637599716464	-0.979191302364849	6.657012168180117	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{3,5} {5,75,120}	[{3, 5}, {120, 75, 5}]	{pos_NOUN,feats_Number=Sing} {feats_Number=Sing,pos_ADJ,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	inf	-inf	-inf
{20} {5,81,120} {3,120}	[{20}, {120, 81, 5}, {120, 3}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Masc} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	7.8310253483425205	4.049567695392406	-inf	-inf	-inf	inf	-inf	-inf	6.610691006221307	-inf	inf	-inf	-inf	-inf	-inf	10.436282498368836	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	4.153372904560854	-inf	-inf	-inf
{5,80,81,82,83} {3,120}	[{5, 80, 81, 82, 83}, {120, 3}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	5.468188334762843	-inf	-inf	-inf	-inf	inf	-inf	-inf	-0.6611912625539672	-inf	inf	-inf	-inf	5.431866664651968	-3.318508225509532	4.946479182003165	-inf	-inf	-inf	inf	-inf	-2.631663160893465	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf
{52} {5,80,81,82,83}	[{52}, {5, 80, 81, 82, 83}]	{wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	-inf	-inf	-inf	-inf	-inf	-inf	1.7783536639898438	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	1.6311971338090756	-inf	-inf	-inf
{59,81,83} {3}	[{81, 83, 59}, {3}]	{feats_Number=Plur,pos_DET,feats_PronType=Art} {pos_NOUN}	-inf	-inf	-inf	-inf	-inf	-inf	-1.1398106431948858	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-1.0739577026187628	-inf	-inf	-inf
{80,81} {59}	[{80, 81}, {59}]	{lemma_le,pos_DET} {feats_Number=Plur}	-inf	-inf	-inf	-inf	-inf	-inf	0.5550569624485544	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	0.5968951363702117	-inf	-inf	-inf
{81,83} {3,59}	[{81, 83}, {59, 3}]	{pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Plur}	-inf	-inf	-inf	-inf	-inf	-inf	-1.142873380000721	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	8.90102895132445	-inf	-inf	10.96425535606498	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-1.0769057699319484	-inf	-inf	-inf
{52} {5,120}	[{52}, {120, 5}]	{wp_▁de} {feats_Number=Sing,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	-inf	10.483223237812172	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	10.711335868755516	-inf	-inf	-inf	-inf	-inf	-inf	inf	inf	-inf	inf	10.785771251360924	-inf	-inf	-inf
{59,81} {3,120}	[{81, 59}, {120, 3}]	{feats_Number=Plur,pos_DET} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	-inf	0.5510885314687455	2.889932636110039	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	4.259681405444431	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	0.5826504155710013	-inf	-inf	-inf
{81} {3,59,120}	[{81}, {120, 59, 3}]	{pos_DET} {pos_NOUN,feats_Number=Plur,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	-inf	0.551824111262714	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	10.765060155601883	-inf	-inf	10.670213185527624	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	0.5834122458626956	-inf	-inf	6.641985138972177
{4,5,81} {3}	[{81, 4, 5}, {3}]	{feats_Gender=Fem,feats_Number=Sing,pos_DET} {pos_NOUN}	-inf	-inf	-inf	-inf	-inf	-inf	4.04847286599021	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	4.175850999879156	-inf	-inf	-inf
{20} {5,120} {3,120}	[{20}, {120, 5}, {120, 3}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Masc} {pos_NOUN,feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	-inf	3.8720639825567496	7.226965948942869	-inf	-inf	inf	-inf	inf	6.859568986136371	-inf	11.303437797433315	-inf	-inf	-inf	-inf	10.114324923677874	4.416230576815282	-inf	10.26665078603748	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	3.973870517914724	-inf	-inf	inf
{5,24,81,82,83} {3,5}	[{5, 81, 82, 83, 24}, {3, 5}]	{feats_Number=Sing,wp_’,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	-inf	-inf	-inf	-inf	-inf	-inf	10.302424685645047	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	10.482507951509408	-inf	-inf	-inf
{80,81} {4}	[{80, 81}, {4}]	{lemma_le,pos_DET} {feats_Gender=Fem}	-inf	-inf	-inf	-inf	-inf	-inf	1.4020117312678453	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	1.4993681998616077	-inf	-inf	-inf
{81,82,83} {4}	[{81, 82, 83}, {4}]	{pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem}	-inf	-inf	-inf	-inf	-inf	-inf	1.3997400267589217	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	1.4970070290096587	-inf	-inf	-inf
{19,20} {5,81,83} {120}	[{19, 20}, {81, 83, 5}, {120}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Gender=Masc}	-inf	-inf	-inf	-inf	-inf	-inf	10.780582325305557	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf
{52} {5,80,81,82,83} {3}	[{52}, {5, 80, 81, 82, 83}, {3}]	{wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	-inf	-inf	-inf	-inf	-inf	-inf	5.375172247648801	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	5.198760113920094	-inf	-inf	-inf
{81,83} {5} {20}	[{81, 83}, {5}, {20}]	{pos_DET,feats_PronType=Art} {feats_Number=Sing} {pos_ADP}	-inf	-inf	-inf	-inf	-inf	-inf	3.311393355206507	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	3.413142391210215	-inf	-inf	-inf
{59,80,81,82,83,266} {3}	[{266, 80, 81, 82, 83, 59}, {3}]	{feats_Number=Plur,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁les} {pos_NOUN}	-inf	-inf	-inf	-inf	-inf	-inf	0.36440469466546754	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	0.3914812585989431	-inf	-inf	-inf
{80,81,82,83} {3,5} {20}	[{80, 81, 82, 83}, {3, 5}, {20}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_ADP}	-inf	-inf	-inf	-inf	-inf	-inf	10.246322727641727	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	10.40410825443743	-inf	-inf	-inf
{5,81,82,83} {3,4,5}	[{81, 82, 83, 5}, {3, 4, 5}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem,feats_Number=Sing}	-inf	-inf	-inf	-inf	-inf	-inf	3.6622928026914865	-inf	-inf	-inf	-inf	inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	3.800037383615243	-inf	-inf	-inf
{59,80,81} {59}	[{80, 81, 59}, {59}]	{feats_Number=Plur,lemma_le,pos_DET} {feats_Number=Plur}	-inf	-inf	-inf	-inf	-inf	-inf	0.523620225962271	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	0.5638555870475965	-inf	-inf	-inf
{80,81,82,83} {59}	[{80, 81, 82, 83}, {59}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Plur}	-inf	-inf	-inf	-inf	-inf	-inf	0.5198094274262566	-inf	-inf	-inf	-inf	-inf	-inf	-inf	inf	6.758598368795243	-inf	-inf	-inf	-inf	-inf	-inf	-inf	11.360739044423118	-inf	-inf	-inf	5.590677379230782	-inf	-inf	inf	-inf	-inf	-inf	0.5598606132196605	-inf	-inf	-inf
